EPA Facility ID,Facility Name,Facility Address,City,State,County,Zip,Facility DUNS,Latitude,Longitude
100000147833,Chelan Facility,5 Howser Rd,Chelan,WA,Chelan,98816,,47.494252,-119.85971
100000233375,Northwest Properties Exchange,81 Andersen Road,Chelan,WA,Chelan,98816,,47.492892,-119.8600
100000233794,Chelan Fruit Cooperative System #2,5 Howser Rd,Chelan,WA,Chelan,98816,,47.474252,-119.85971
100000221832,Honeybear Chelan,22500 Anderson Rd,Chelan,WA,Chelan,98816,,47.495050,-119.85971
100000242908,Chelan Fruit Co-Op System 4,303 Wilmorth Drive,Chelan,WA,Chelan,98816,,47.495670,-119.85971
100000247039,ADM Milling Company,601 First Street,Cheney,WA,Spokane,99004,155358179,47.488280,-117.573560
100000252727,Washington Eastern Railroad,9025 S Craig Rd,Cheney,WA,Spokane,99004,,47.572124,-117.607496
100000232795,CHS Primeland - Port of Wilma Agronomy Hub Plant,2950 Wilma Drive,Clarkston,WA,Whitman,99403,614177,46.424515,-117.11275
100000035598,"Colfax, WA",502 West Walla Walla Highway,Colfax,WA,Whitman,99111,,46.891363,-117.372648
100000066876,"Colfax, WA 24",28232 Endicott Road,Colfax,WA,Whitman,99111,,46.872428,-117.437556
100000071771,"Wilbur-Ellis Company (Colfax, WA)",133202 STATE ROUTE 26,COLFAX,WA,Whitman,99111,6913479,46.891653,-117.382507
100000067786,(01) The McGregor Company Colfax Retail,28232 Endicott Rd.,Colfax,WA,Whitman,99111-0740,,46.872444,-117.437972
100000071101,"Wilbur-Ellis Company (Colton, WA)",1105 Depot Street,Colton,WA,Whitman,99113,6913479,46.570766,-117.122823
100000028276,"Connell, WA 150",108 North Columbia,Connell,WA,Franklin,99326,50365121,46.666325,-118.860273
100000182054,(47) The McGregor Company Connell Retail,740 N. Columbia Ave.,Connell,WA,Franklin,99326,,46.668806,-118.863083
100000236826,"Connell, WA 47 Satellite",701 North Columbia,Connell,WA,Franklin,99326,,46.666932,-118.862320
100000159749,Connell Plant # 80543,720 W. Juniper St.,Connell,WA,Franklin,99326,58149378,46.650146,-118.872132
100000029033,Lamb Weston Connell Facility,811 W Gum Street,Connell,WA,Franklin,99326-0799,,46.651744,-118.872717
100000241188,Sagebrush Flats,"1 mile west of B se rd. on 12 rd se, Ephrata closest town",Coulee City,WA,Grant,99115,,47.26349,-119.43569
100000027614,"Coulee City, WA 313",10328 Highway 2 East,Coulee City,WA,Grant,99115-0546,50365121,47.626294,-119.271082
100000186853,ST. ANDREWS FERTILIZER FACILITY,1600 ROAD 6 NORTH EAST,COULEE CITY,WA,Douglas,99115-0606,,47.687889,-119.386889
100000163002,Valley Ag Coulee City,WEST 310 MAIN,COULEE CITY,WA,Douglas,99115-0608,,47.603500,-119.285639
100000131975,COWICHE GROWERS INC,251 COWICHE CITY RD,COWICHE,WA,Yakima,98923,8957359,46.671111,-120.715833
100000220575,Evans CA LLC - Cowiche Cold Storage,200 Cowiche City Rd.,Cowiche,WA,Yakima,98923,,46.668123,-120.712285
100000223778,"Creston, WA 20",20501 East Hills Road,Creston,WA,Lincoln,99117,,47.759040,-118.535888
100000208401,The Dalles Fruit Company,111 Parallel Avenue,Dallesport,WA,Klickitat,98617,,45.623056,-121.139167
100000027794,"Davenport, WA 353",1315 South 12th Street,Davenport,WA,Lincoln,99122,50365121,47.647042,-118.156760
100000067937,"Davenport, WA 19",48 Morgan Street,Davenport,WA,Lincoln,99122,,47.654180,-118.137238
100000186808,DAVENPORT FERTILIZER FACILITY,39100 SUNSET HIGHWAY ROAD EAST,DAVENPORT,WA,Lincoln,99122-8677,,47.652000,-118.133833
100000093766,"Wilbur-Ellis Company (Waitsburg, WA)",36025 Highway 12,Dayton,WA,Columbia,99328,6913479,46.287538,-118.104972
100000068008,"Dayton, WA 12",120 Cameron Street,Dayton,WA,Columbia,99328,,46.313492,-117.980559
100000045881,Valley Ag ,108 N. Pine,Dayton,WA,Columbia,99328,27301910,46.319722,-117.990556
100000166982,Valley Ag DC,105 Patit Road,Dayton,WA,Columbia,99328-0067,27296268,46.324879,-117.971070
100000015191,Tolt Water Treatment Plant,12910 Kelly Road NE,Duvall,WA,King,98019,117353730,47.704667,-121.792583
100000173368,Tolt Treatment Facility,"39025 NE North Fork Road, PO BOX 1029",Duvall,WA,King,98019,,47.705623,-121.823659
100000147316,Wenatchee Regional Water Supply System,5100 Sunset Highway,East Wenatchee,WA,Chelan,98802,,47.532528,-120.288778
100000140821,"Columbia Fruit Packers, Inc - Airport Facility",201 S. Union,East Wenatchee,WA,Douglas,98802,,47.240566,-120.125983
100000205244,Ward St. North CA,88 Ward St,East Wenatchee,WA,Douglas,98802,53807392,47.2419,-120.1053
100000237362,South Baker Flats,5326 Enterprise Drive,East Wenatchee,WA,Douglas,98802,,47.505287,-120.294918
100000227444,McDougall & Sons Inc North Baker Flats,5905 Nelpar Drive,East Wenatchee,WA,Douglas,98802,,47.4156824,-120.293126
100000132698,City of Edmonds Wastewater Treatment Plant,"200 Second Ave, South",Edmonds,WA,Snohomish,98020,,47.793333,-122.375556
100000166223,Lynnwood Wastewater Treatment Facility,17000 76th Ave. W.,Edmonds,WA,Snohomish,98026,,47.846540,-122.339257
100000152149,Valley Ag Edwall,16715 Westerberg St N,Edwall,WA,Lincoln,99008-0136,,47.501028,-117.951389
100000027856,"Western Farm Service, Egypt",Pankey Loop Road,Egypt,WA,Lincoln,99122,50365121,47.841111,-118.227222
100000150597,Smith-Kem Inc.,200 Railroad Ave. S,Ellensburg,WA,Kittitas,98926,27303684,46.990556,-120.555
100000082956,Twin City Foods - Ellensburg,501 West 4th Avenue,Ellensburg,WA,Kittitas,98926,,46.995556,-120.553056
100000067857,(15) The McGregor Company Eltopia Retail,5251 Eltopia West Road,Eltopia,WA,Franklin,99330,,46.466389,-119.074722
100000027151,"Endicott, WA 384 Satellite",215 E Street,Endicott,WA,Whitman,99125,50365121,46.928512,-117.687177
100000068124,"Endicott, WA 2",300 G Street,Endicott,WA,Whitman,99125,,46.926957,-117.686035
100000003444,Lenroc  Company,16051  Railroad St. NE,Ephrata,WA,Grant,98823,102880606,47.326233,-119.515200
100000196209,Kettle Everett,1200 Merrill Creek Parkway,Everett,WA,Snohomish,98203,,47.942222,-122.251667
100000029738,Lake Stevens Sewer District Treatment Plant,500 N. Sunnyside Blvd.,Everett,WA,Snohomish,98205,52762820,48.001111,-122.136667
100000081172,Everett Water Pollution Control Facility,4027 4th Street SE,Everett,WA,Snohomish,98205,,48.005611,-122.169861
100000103381,Kimberly-Clark Everett Mill,2600 Federal Avenue,Everett,WA,Snohomish,98201-3409,9250820,47.985737,-122.217037
100000068179,(17-F) The McGregor Company Fairfield Retail,E. 100 Rattlers Run,Fairfield,WA,Spokane,99012,,47.376722,-117.174667
100000092776,"Wilbur-Ellis Company (Fairfield, WA)",404 North 1st Street,Fairfield,WA,Spokane,99012,6913479,47.390050,-117.173405
100000072672,"Wilbur-Ellis Company (Farmington, WA)",200 West Railroad Street,Farmington,WA,Whitman,99128,6913479,47.085319,-117.048604
100000171146,"Enchanted Parks, Inc.",36201 Enchanted Parkway South,Federal Way,WA,King,98003,84411446,47.274028,-122.31275
100000231714,"Innovative Freeze-Dried Food, LLC",6025 Portal Way,Ferndale,WA,Whatcom,98248,,48.8603103,-122.586340
100000087318,"Linde - Ferndale, WA",4466 Aldergrove Road,Ferndale,WA,Whatcom,98248,97245021,48.878048,-122.724442
100000115804,PSE Ferndale Generating Station,5105 Lake Terrell Road,Ferndale,WA,Whatcom,98248,,48.829005,-122.686857
100000129924,Phillips 66 Ferndale Refinery,3901 Unick Road,Ferndale,WA,Whatcom,98248-0008,606808392,48.829444,-122.694167
100000115234,Ferndale Storage Terminal,4100 Unick Road,Ferndale,WA,Whatcom,98248-0129,,48.835556,-122.707778
100000068213,"Garfield, WA 3",207 South 4th Street,Garfield,WA,Whitman,99130,,47.005154,-117.143790
100000076865,Goldendale Aluminum Company,85 John Day Dam Road,Goldendale,WA,Klickitat,98620,603568205,45.730278,-120.700278
100000071922,Bleyhl Farm Service - Grandview Fertilizer,108 North Birch,Grandview,WA,Yakima,98930,,46.257083,119.900139
100000090466,Wild River Foods,206 Avenue A,Grandview,WA,Yakima,98930,,46.253800,-119.904000
100000185202,Walmart Distribution Center #7021,546 Woodall Road,Grandview,WA,Yakima,98930,51957769,46.27711,-119.92366
100000052293,"Welchs Foods, Inc. - Grandview, WA",504 Birch Avenue,Grandview,WA,Yakima,98930-1622,2126365,46.250333,-119.899333
100000062424,Grandview Juice Plant,201 North Euclid,Grandview,WA,Yakima,98930-9470,9261850,46.256972,-119.914056
100000077276,U. S. DOE Hanford  Nuclear Reservation Site,"Beloit 200 W Cl, and WTP Loop NH3",Hanford Site,WA,Benton,99352,34456186,46.554278,-119.617889
100000176203,(57) The McGregor Company - Harrington Retail,33435 STATE ROAD 28E,HARRINGTON,WA,Lincoln,99134,,47.480694,-118.261861
100000027295,"Harrington, WA 320",400 Second Street,Harrington,WA,Lincoln,99134,50365121,47.485485,-118.251691
100000189501,Paneltech,2999 John Stevens Way,Hoquiam,WA,Grays Harbor,98550-4242,,46.969227,-123.855345
100000031468,Chemtrade Performance ChemicalsUS LLC Kalama Plant,404 Hendrickson Drive,Kalama,WA,Cowlitz,98625,556736721,45.993560,-122.840750
100000126883,"Emerald Kalama Chemical, LLC",1296 Third Street Northwest,Kalama,WA,Cowlitz,98625-9799,53602066,46.021944,-122.856111
100000127294,Foster Farms Kelso Poultry Plant,1700 South 13th Street,Kelso,WA,Cowlitz,98626,9178856,46.127000,-122.89883
100000079648,Kennewick Fertilizer Operations - Hedges Area,"227108 East Hedges Road, P.O. Box 5797",Kennewick,WA,Benton,99336,95333345,46.174167,-119.020833
100000146326,Lineage-Kennewick,224905 E. Bowles Rd.,Kennewick,WA,Benton,99337,,46.167764,-119.026683
100000073948,"Tessenderlo Kerley, Inc. - Finley Facility",233807 E. Straightbank Road,Kennewick,WA,Benton,99337,51094431,46.140528,-119.010435
100000112558,Nutrien US LLC - Finley Area,"231610 East Game Farm Road, 227515 Bowles Rd (mailing address)",Kennewick,WA,Benton,99337,95333345,46.155800,-119.008300
100000083492,Agrium KFO - Kennewick Area,227515 Bowles Road,Kennewick,WA,Benton,99337,95333345,46.166100,-119.016100
100000126687,City of Kennewick Water Filter Plant,615 East Columbia Drive,Kennewick,WA,Benton,99336-0108,,46.212532,-119.105661
100000127043,City of Kennewick Collector Well #5,East End of Columbia Park,Kennewick,WA,Benton,99336-0108,,46.218876,-119.140017
100000126357,City of Kennewick Waste Water Treatment Plant,416 North Kingwood,Kennewick,WA,Benton,99336-0108,,46.210757,-119.101745
100000058545,CHS Inc. - Kennewick,5003 West Brinkley Road,Kennewick,WA,Benton,99336-2003,6147177,46.170747,-119.202381
100000034278,Sandvik Special Metals Corporation,43507 S. Piert Road,Kennewick,WA,Benton,99337-7745,1479369,46.146111,-119.002222
100000216991,Holman Distribution,20002 85th Avenue South,Kent,WA,King,98031,,47.423495,-122.226142
100000177916,"Conagra Foods Packaged Foods, LLC - Kent, WA",6320 South 190th Street,Kent,WA,King,98032,610992153,47.432865,-122.254444
100000244586,Sysco Seattle,22820 54th Ave S,Kent,WA,King,98032,835568965,47.395374,-122.264146
100000037408,"Future Foam, Inc.",19635 78th Avenue South,Kent,WA,King,98032,7261415,47.424861,-122.236750
100000055361,"BORDEN CHEMICAL, INC. - KENT PLANT",421 FIRST AVE NORTH,KENT,WA,King,98035-4503,52581568,47.385556,-122.234167
100000226766,"LaCrosse, WA 4 Satellite",1131 Thomas Flat Road,LaCrosse,WA,Whitman,99143,,46.720534,-118.091861
100000069089,"LaCrosse, WA 4",Railroad Avenue,LaCrosse,WA,Whitman,99143,,46.813812,-117.883819
100000021834,"LaCrosse, WA",121 Dusty Road,LaCrosse,WA,Whitman,99143,,46.810104,-117.651416
100000028203,"Lamont, WA Satellite",7th & Sprague,Lamont,WA,Whitman,99017,50365121,47.201667,-117.906111
100000028169,"Western Farm Service, Latah",602 Spring Valley Rd.,Latah,WA,Spokane,99018,50365121,47.283333,-117.164444
100000182045,(49) The McGregor Company Lind Retail,3004 E. 2nd Street,Lind,WA,Adams,99341,,46.969778,-118.590944
100000163057,"Lind, WA 49",113 North Florenz,Lind,WA,Adams,99341,,46.971530,-118.624610
100000160229,Cowlitz Water Pollution Control,467 Fibre Way,Longview,WA,Cowlitz,98632,,46.108056,-122.914722
100000195816,Eagle US 2 LLC,3541 Industrial Way,Longview,WA,Cowlitz,98632,43863064,46.130000,-122.983889
100000192427,Hasa Inc. - Longview,"3401 Industrial Way, Gate 10, Area 42",Longview,WA,Cowlitz,98632,9656075,46.130000,-122.990833
100000193113,"FXI, Inc. - Longview",1205 Prudential Boulevard,Longview,WA,Cowlitz,98632,71830636,46.142400,-122.985600
100000136426,Longview Regional Water Treatment Plant,101 Fishers Lane,Longview,WA,Cowlitz,98632-7080,10733103,46.150278,-122.913056
100000113049,Nippon Dynawave Packaging Company LLC,3401 Industrial Way,Longview,WA,Cowlitz,98632-7117,80383947,46.12957,-122.98460
100000118026,Longview Aluminum L.L.C.,4029 Industrial Way,Longview,WA,Cowlitz,98632-9461,,46.141111,-122.996667
100000093828,Americold - Lynden 2340,406 2nd Street,Lynden,WA,Whatcom,98264,58149378,48.945892,-122.455208
100000244951,"Pacific NW Packers, Inc",9900 Hammer Road,Lynden,WA,Whatcom,98264,,49.00003,-122.23115
100000231206,Enfield Farms Inc.,1064 Birch Bay Lynden Road,Lynden,WA,Whatcom,98264,,48.9353554,-122.542222
100000225829,"Maberry Packing, LLC",816 Loomis Trail Rd,Lynden,WA,Whatcom,98264,,48.630000,-122.31316
100000227159,"Rader Farms, Inc",1436 E Badger Road,Lynden,WA,Whatcom,98264,,48.964536,-122.410225
100000141704,Johnny Appleseed / Zirkle Fruit Co.,226 B&O Road,Malott,WA,Okanogan,98829,7944036,48.302972,-119.694806
100000028221,"Mansfield, WA 311",7 Airport Road,Mansfield,WA,Douglas,98830,50365121,47.811680,-119.635141
100000241179,Mansfield Butte,"1/2 mile south of SR 172 on A Rd NE, Mansfield is the closest town",Mansfield,WA,Douglas,98830,,47.810122,-119.726686
100000014824,Landsburg Water Treatment Plant,28700 SE 252 Place,Maple Valley,WA,King,98038,117353730,47.223330,-121.574690
100000142375,City of Marysville Wastewater Treatment Plant,2 Columbia Avenue,Marysville,WA,Snohomish,98270,,48.049972,-122.177083
100000179335,Mattawa C.A. Warehouse 2007,30029 State Hwy 243,Mattawa,WA,Grant,98837,,46.637222,-119.832139
100000233179,Fox Cold Storage,24962 Hwy 243 South,Mattawa,WA,Grant,99349,,46.725028,-119.92025
100000205814,DT Warehouse ,22233T.7 SW,Mattawa,WA,Grant,99349,,46.763611,-119.931389
100000246058,"Tristar North, Inc. - Spokane Facility",2111 E Hawthorne Rd,Mead,WA,Spokane,99217,,47.756201,-117.384812
100000022263,Langford Storage Facility,1971 Newport Dr.,Mesa,WA,Franklin,99343,64022783,46.531737,-119.047924
100000151523,"Cenexf Harvest States Cooperatives, Wheeler Branch",3132 Road O NE,Moses Lake,WA,Grant,98837,,47.133139,-119.17175
100000182526,Moses Lake Generating,"3338 Road M.2 NE, Building 10B",Moses Lake,WA,Grant,98837,,47.137417,-119.211278
100000174893,"National Frozen Foods Corporation, Moses Lake, WA","14406 Wheeler Road NE, PO Box A",Moses Lake,WA,Grant,98837,9262064,47.133380,-119.186965
100000177952,"Moses Lake Industries, Inc.",8248 Randolph Road NE,Moses Lake,WA,Grant,98837,144414026,47.203333,-119.293611
100000247841,Ingredion Incorporated Moses Lake Plant,32 ROAD R SE,MOSES LAKE,WA,Grant,98837,,47.08584,-119.11807
100000254011,"Group14 BAM-2, Inc.",13431 Wheeler Road NE,Moses Lake,WA,Grant,98837,,47.127940,-119.207614
100000122039,"Moses Lake, WA 7062",2624 Road N North East,Moses Lake,WA,Grant,98837,,47.124513,-119.198793
100000159758,Moses Lake Plant # 80546,"3245 ""N"" N. E.",Moses Lake,WA,Grant,98837,58149378,47.133273,-119.188444
100000115449,"Simplot U.S. Food Group Holdings, LLC",14124 Wheeler Road N.E.,Moses Lake,WA,Grant,98837,,47.131732,-119.189260
100000204888,Moses Lake / Electronics,3322 Road N NE,Moses Lake,WA,Grant,98837,,47.137816,-119.202996
100000214671,Two Rivers Terminal LLC - Moses Lake,13583 Wheeler Road NE,Moses Lake,WA,Grant,98937,142423404,47.125029,-119.202023
100000199064,"Air Products and Chemicals, Inc. (Moses Lake)",3382 Road N NE,Moses Lake,WA,Grant,98837-9505,957296080,47.136667,-119.194722
100000117269,REC Silicon,"3322 Road ""N"" N.E.",Moses Lake,WA,Grant,98837-9505,121524198,47.135278,-119.193333
100000235471,Draper Valley Farms,1000 Jason Lane,Mount Vernon,WA,Skagit,98273-2490,,48.433503,-122.3308
100000164546,City of Mount Vernon Wastewater Utility,1401 Britt Road,Mount Vernon,WA,Skagit,98273-6511,189383441,48.411667,-122.349167
100000099118,Anacortes Water Treatment Plant,14489 Riverbend Road,Mount Vernon,WA,Skagit,98273-9686,,48.437778,-122.371601
100000160434,Washington Fruit & Produce Company - Moxee,1221 Walters Road,Moxee,WA,Yakima,98936,6844781,46.546861,-120.347583
100000208134,Olympic Fruit Co. L.L.C.,2450 Beaudry Rd.,Moxee,WA,Yakima,98936,,46.567740,-120.403370
100000200409,Ab-4,"401 Walters, Rd.",Moxee,WA,Yakima,98936,,46.556722,-120.356056
100000227131,Allan Bros.,31 Allan rd.,Naches,WA,Yakima,98937,,46.718705,-120.673719
100000232107,CHS Inc. Northwest - Nooksack Propane,508 Nooksack Avenue,Nooksack,WA,Whatcom,98247,614177,48.926720,-122.321440
100000066625,"Oakesdale, WA 5",202 South Highway 27,Oakesdale,WA,Whitman,99158,,47.126687,-117.238378
100000078391,"Wilbur-Ellis Company (Oakesdale, WA)",38202 SR 27,Oakesdale,WA,Whitman,99158,6913479,47.123124,-117.233836
100000027142,"Western Farm Service, Odessa",108 East Railroad Highway 28,Odessa,WA,Lincoln,99159,50365121,47.335556,-118.690278
100000154236,ODESSA FERTILIZER FACILITY,202 West Railroad,Odessa,WA,Lincoln,99159-0187,,47.334110,-118.698799
100000180127,Okanogan Facility,124 Van Duyn St,Okanogan,WA,Okanogan,98840,,48.213760,-119.344125
100000248234,"Coyote Oilfield Services, LLC",2940 Maytown Road SW,Olympia,WA,Thurston,98512,,46.896168,-122.945568
100000148342,Beebe Facility,80 McNeil Canyon Road,Orondo,WA,Douglas,98843,7942204,47.825333,-119.964333
100000087014,Othello Simplot Grower Solutions,"Bruce Plant, 531 S. Booker Rd.",Othello,WA,Adams,99344,,46.835107,-119.046652
100000176533,Lineage-Othello,185 E. Lee St.,Othello,WA,Adams,99344,,46.8419,-119.1731
100000032485,"McCain Foods USA, Inc., Othello, Washington",100 Lee Street,Othello,WA,Adams,99344,,46.837246,-119.173621
100000185186,"Multistar Industries, Inc.",101 W Fir,Othello,WA,Adams,99344-1060,175491331,46.829211,-119.176900
100000117704,"Simplot U.S. Food Group Holdings, LLC.",1201 N. Broadway,Othello,WA,Adams,99344-9067,,46.837778,-119.176389
100000025484,Tacoma Water - Headworks,36932 SE Green River Headworks Road,Palmer,WA,King,98051,807772736,47.303333,-121.847778
100000066689,"Palouse, WA 6 Satellite",315 West Almota Road,Palouse,WA,Whitman,99161,,46.907624,-117.079540
100000119203,"UAP Northwest, Pasco",1220 N. Oregon Ave.,Pasco,WA,Franklin,99301,102307576,46.249722,-119.091667
100000120674,Tidewater Snake River Terminal,671 Tank Farm Rd,Pasco,WA,Franklin,99301,,46.224722,-119.016667
100000027446,"Pasco, WA 156",3486 Glade North Road,Pasco,WA,Franklin,99301,50365121,46.322392,-119.120981
100000159829,"Americold, Pasco    # 80547",5805 Industrial Rd,Pasco,WA,Franklin,99301,58149378,46.281441,-119.096868
100000214662,Two Rivers Terminal LLC - Selph Landing,1910 Selph Landing Rd,Pasco,WA,Franklin,99301,142423404,46.336297,-119.111328
100000150515,"Reser's Fine Foods, Inc. - Pasco Facility",5310 N Industrial Way,Pasco,WA,Franklin,99301,9026642,46.273333,-119.093889
100000171422,Wilbur-Ellis Company - Pasco,6221 INDUSTRIAL PLACE,Pasco,WA,Benton,99301,6913479,46.284310,-119.101313
100000242855,Pasco Facility,E Dock Street & SE Road 21,Pasco,WA,Franklin,99301,,46.212602,-119.070149
100000107546,"Twin City Foods Inc., Pasco Wa. Div.",5405 Industrial Way,Pasco,WA,Franklin,99301,,46.274779,-119.094288
100000248957,"Reser's Fine Foods, Inc. - Capitol Facility",5526 N Capitol Ave.,Pasco,WA,Franklin,99301,9026642,46.27878,-119.08801
100000226301,Lineage Logistics - Pasco 1,5701 Industrial Way,Pasco,WA,Franklin,99301,,46.279147 ,-119.094861
100000230699,"Oxarc, Inc. Dietrich",1530 Dietrich Rd.,Pasco,WA,Franklin,99301,609558051,46.246802,-119.055582
100000206788,"Helena Agri-Enterprises, LLC - Pasco, WA",1010 East Kartchner,Pasco,WA,Franklin,99301,7036759,46.264341,-119.095231
100000145924,Butterfield Water Treatment Plant,"1306 W. ""B"" Street",Pasco,WA,Franklin,99301,,46.226060,-119.104233
100000187889,"Pasco, WA 47 Satellite",1792 Moulton Road,Pasco,WA,Franklin,99301,,46.492461,-118.741894
100000109161,"Pasco Processing, LLC",5815 Industrial Way,Pasco,WA,Franklin,99301,,46.282222,-119.096667
100000204673,Freeze Pack Inc.,302 North Venture Road,Pasco,WA,Franklin,99301,,46.235922,-119.046784
100000198617,"Simplot Frozen Vegetables, LLC. ",1825 N Commercial Ave,Pasco,WA,Franklin,99301,81166590,46.245833,-119.056389
100000240768,Baker Produce Pasco Holdings,1505 E Foster Wells Rd,Pasco,WA,Franklin,99302,,46.2883009,-119.097793
100000075642,"Oxarc, Inc.",500 S. Main Ave.,Pasco,WA,Franklin,99301-4323,,46.228591,-119.079371
100000214653,Douglas Fruit Company,110 Taylor Flats Road,Pasco,WA,Franklin,99301-8935,135786838,46.301691,-119.190575
100000032047, Lamb Weston Pasco Facility,960 Glade Road North,Pasco,WA,Franklin,99301-9390,,46.28745,-119.112964
100000092348,Great Western Chemical Company - Pasco,1401 W. Foster Wells Road,Pasco,WA,Franklin,99301-9537,37420015,46.285278,-119.096944
100000180136,"Apple House Warehouse & Storage, Inc",491 Industrial Way,Pateros,WA,Okanogan,98846,,48.033626,-119.532087
100000203727,Sandpiper Tree Farm,220405 Sandpiper Drive,Paterson,WA,Benton,99345,,45.895083,-119.711917
100000189093,Lamb Weston Paterson Facility,187107 Watts Road,Paterson,WA,Benton,99345,,45.943837,-119.558857
100000014245,Columbia Crest Winery,"Highway 221, Columbia Crest Drive",Paterson,WA,Benton,99345-0231,,45.956389,-119.608056
100000210639,Peshastin H-Up Growers,"10225 Mill Road, P.O. Box 446",Peshastin,WA,Chelan,99847,,47.57444,-120.608611
100000206038,"Plymouth, WA 7061",187710 South Plymouth Industrial Rd,Plymouth,WA,Benton,99346,,45.937987,-119.382112
100000044686,Jim's Fertilizer,690 W Main St,Pomeroy,WA,Garfield,99347,,46.479722,-117.621944
100000028294,"Pomeroy, WA 357",2600 Villard,Pomeroy,WA,Garfield,99347,50365121,46.474481,-117.573637
100000066992,"Pomeroy, WA 16",235 Highway 12 East,Pomeroy,WA,Garfield,99347,,46.475849,-117.567073
100000067429,"Pomeroy, WA 21",601 Central Ferry Road,Pomeroy,WA,Whitman,99347,,46.635684,-117.789281
100000035534,"Pomeroy, WA",290 West Main Street,Pomeroy,WA,Garfield,99347,188829436,46.476222,-117.615194
100000099092,"Helena Agri-Enterprises, LLC - Central Ferry Fac",82 Central Ferry Road,Pomeroy,WA,Whitman,99347,,46.631389,-117.801389
100000080645,"Wilbur-Ellis Company (Central Ferry, WA)",502 Central Ferry Road,Pomeroy,WA,Whitman,99347,6913479,46.635336,-117.792087
100000046899,City Lake Chlorination Facility,530 Grouse Lane,Port Townsend,WA,Jefferson,98368,,47.961389,-122.846944
100000066572,Central Kitsap Tr. Plant,12350 Brownsville Hiway N.E.,Poulsbo,WA,Kitsap,98370,71185191,47.675,-122.629167
100000066643,"Lemolo Chlorine Station, L.S. 96",Johnson Rd/ Hiway 305,Poulsbo,WA,Kitsap,98370,,47.719722,-122.623056
100000067241,"Prescott, WA 14 Satellite",413 May Street,Prescott,WA,Walla Walla,99348,,46.299143,-118.304428
100000027035,"Prescott, WA 388 Satellite",9108 Lyons Ferry Road,Prescott,WA,Walla Walla,99348,50365121,46.407201,-118.450556
100000212593,FirstFruits Farms LLC,1111 Fishhook Park Rd.,Prescott,WA,Walla Walla,99348,,46.313828,-118.719939
100000058572,CHS Inc. - Prescott ,109 South E Street,Prescott,WA,Walla Walla,99348-0085,6147177,46.298747,-118.313656
100000228522,"Wyckoff Farms, Inc",164806 W Lemley,Prosser,WA,Benton,98930,,46.150716,-119.502751
100000107555,Fruitsmart,1125 Sheridan Ave.,Prosser,WA,Benton,99350,,46.205833,-119.772500
100000106173,Lineage - Prosser WA.,100 Benitz Road,Prosser,WA,Benton,99350,41241553,46.220263,-119.735240
100000171832,Zirkle Fruit Co. prosser,101 Benitz rd.,Prosser,WA,Benton,99350,95727327,46.221111,-119.728333
100000097959,"Tree Top, Inc.",2780 Lee Road,Prosser,WA,Benton,99350,,46.218806,-119.734111
100000239486,"WM. Bolthouse Farms, Inc. - Prosser",10 Sonova Rd.,Prosser,WA,Klickitat,99350-9312,41408600,45.877030,-119.905951
100000074288,Wilbur-Ellis Company - Pullman,7601 State Route 270,Pullman,WA,Whitman,99163,6913479,46.734444,-117.050556
100000069196,"Pullman, WA 7",101 Whelan Road,Pullman,WA,Whitman,99163,,46.758834,-117.167152
100000056583,City of Pullman Wastewater Treatment Plant,1025 NW Guy Street,Pullman,WA,Whitman,99163-0249,,46.737778,-117.187777
100000080958,Fred Meyer - Puyallup Distribution Center,2200 North Meridain,Puyallup,WA,Pierce,98371,,47.208194,-122.295028
100000025545,Tacoma Water -- McMillin Reservoir,13004 Reservoir Road East,Puyallup,WA,Pierce,98374,807772736,47.134167,-122.256667
100000219612,"Carlisle Construction Materials, LLC",19727 57th Avenue East,Puyallup,WA,Pierce,98375,961921806,47.0754,-122.35
100000199395,City of Quincy WWTP,"201 12th Avenue, SW",Quincy,WA,Grant,98848,,47.201111,-119.888055
100000144881,Lineage-Quincy,80 Columbia Way,Quincy,WA,Grant,98848,,47.238308,-119.828396
100000239592,Quincy Foods ,222 Columbia Way,Quincy,WA,Grant,98848,122642921,47.238675,-119.825431
100000233614,Southern Storage,10881 R Rd. NW,Quincy,WA,Grant,98848,53807392,47.247778,-119.874833
100000219024,Jones Fruit & Produce,1955 F. St. SE,Quincy,WA,Grant,98848,,47.233586,-119.889421
100000027785,Lamb Weston Quincy Facility,1005 E street SW,Quincy,WA,Grant,98848-0368,,47.234404,-119.869753
100000027053,"Reardan, WA 340",28563 State Route 231 North,Reardan,WA,Lincoln,99029,50365121,47.680461,-117.880459
100000152185,REARDAN FERTILIZER FACILITY,WEST 810 BROADWAY,REARDAN,WA,Lincoln,99029,,47.667528,-117.867833
100000061951,UniSea Cold Storage,15110 NE 90th St.,Redmond,WA,King,98052,69572279,47.682583,-122.137167
100000085481,"Unisea, Inc.",15110 NE 90th Street,Redmond,WA,King,98052,69572279,47.680639,-122.137167
100000219587,Sealed Air Corporation - Renton,2501 East Valley Road,Renton,WA,King,98057,79308359,47.458062,-122.218149
100000014389,Lake Youngs Water Treatment Plant,16205 Old Petrovitsky Road,Renton,WA,King,98058,117353730,47.4325,-122.132583
100000199769,Cedar Water Treatment Facility,16207 SE Old Petrovitsky Road,Renton,WA,King,98058,117353730,47.432500,-122.132583
